,AWND,Base,Day,Dropoff_latitude,Dropoff_longitude,Ehail_fee,Extra,Fare_amount,Lpep_dropoff_datetime,MTA_tax,PRCP,Passenger_count,Payment_type,Pickup_latitude,Pickup_longitude,RateCodeID,SNOW,SNWD,Store_and_fwd_flag,TMAX,TMIN,Tip_amount,Tolls_amount,Total_amount,Trip_distance,Trip_type,Type,VendorID,lpep_pickup_datetime,Trip Length (min)
1319445,5.4,,18,40.8028106689,-73.95333862300001,,1.0,6.0,2014-04-18 16:06:47,0.5,0.0,1.0,2.0,40.8138656616,-73.9482727051,1.0,0.0,0.0,N,49,35,0.0,0.0,7.5,1.0,1.0,0,1.0,2014-04-18 16:00:37,6.0
468590,5.6,B02682,19,,,,,11.699493173299999,2014-04-19 20:37:00,,0.0,,,40.7578,-73.9856,,0.0,0.0,,68,41,,,,0.969446793836,,1,,2014-04-19 20:33:00,4.0
1159615,7.4,,14,40.7311477661,-73.9740905762,,0.0,18.5,2014-04-14 14:30:45,0.5,0.0,1.0,2.0,40.8001098633,-73.9356155396,1.0,0.0,0.0,N,75,59,0.0,0.0,19.0,5.83,1.0,0,2.0,2014-04-14 14:16:30,14.0
63995,4.3,B02598,6,,,,,11.055775690399999,2014-04-06 14:10:00,,0.0,,,40.7711,-73.8661,,0.0,0.0,,61,36,,,,1.62237101341,,1,,2014-04-06 14:04:00,6.0
1219709,7.6,,16,40.6861228943,-73.9445953369,,0.5,13.5,2014-04-16 01:44:33,0.5,0.05,3.0,1.0,40.6907501221,-73.996383667,1.0,0.0,0.0,N,49,31,2.8,0.0,17.3,3.44,1.0,0,2.0,2014-04-16 01:30:35,13.0
408178,5.8,B02682,11,,,,,15.067430926300002,2014-04-11 08:19:00,,0.0,,,40.7258,-74.0007,,0.0,0.0,,75,56,,,,2.41578578763,,1,,2014-04-11 08:10:00,9.0
784170,8.5,,5,40.7203788757,-73.987159729,,0.5,24.0,2014-04-05 23:02:19,0.5,0.0,1.0,1.0,40.755172729499996,-73.8909912109,1.0,0.0,0.0,N,54,40,4.9,0.0,29.9,7.39,1.0,0,2.0,2014-04-05 22:40:04,22.0
1697965,5.4,,26,40.721244811999995,-74.0003356934,,0.5,12.0,2014-04-26 23:02:01,0.5,0.92,1.0,2.0,40.6846008301,-73.977722168,1.0,0.0,0.0,N,67,46,0.0,0.0,13.0,2.89,1.0,0,2.0,2014-04-26 22:50:26,11.0
1047734,4.3,,12,40.7626991272,-73.9971008301,,0.5,18.5,2014-04-12 02:35:18,0.5,0.0,1.0,2.0,40.7489585876,-73.9471817017,1.0,0.0,0.0,N,73,50,0.0,0.0,19.5,4.9,1.0,0,1.0,2014-04-12 02:15:13,20.0
657985,3.8,,3,40.6911010742,-73.9942398071,,0.0,4.0,2014-04-03 15:28:56,0.5,0.07,1.0,2.0,40.6925315857,-73.9891052246,1.0,0.0,0.0,N,67,46,0.0,0.0,4.5,0.48,1.0,0,2.0,2014-04-03 15:26:06,2.0
1378635,5.6,,19,40.762886047399995,-73.9204559326,,0.0,10.5,2014-04-19 18:56:54,0.5,0.0,1.0,2.0,40.742980957,-73.9188842773,1.0,0.0,0.0,N,68,41,0.0,0.0,11.0,2.34,1.0,0,2.0,2014-04-19 18:45:37,11.0
1726407,5.8,,27,40.6879844666,-73.96756744380001,,0.0,10.0,2014-04-27 13:21:45,0.5,0.0,1.0,2.0,40.695022583000004,-73.9920730591,1.0,0.0,0.0,N,59,47,0.0,0.0,10.5,1.7,1.0,0,1.0,2014-04-27 13:09:33,12.0
21745,5.6,B02512,19,,,,,25.1733326838,2014-04-19 14:25:00,,0.0,,,40.8023,-73.9494,,0.0,0.0,,68,41,,,,2.22560996313,,1,,2014-04-19 14:17:00,8.0
1057174,4.3,,12,40.774055481,-73.9076919556,,0.0,5.0,2014-04-12 09:54:14,0.5,0.0,1.0,1.0,40.7678337097,-73.9116821289,1.0,0.0,0.0,N,73,50,1.25,0.0,6.75,0.58,1.0,0,2.0,2014-04-12 09:49:54,4.0
719040,8.5,,4,40.7179412842,-73.9578323364,,0.5,7.0,2014-04-04 20:28:00,0.5,0.21,1.0,1.0,40.7328414917,-73.9580612183,1.0,0.0,0.0,N,47,40,1.0,0.0,9.0,1.2,1.0,0,2.0,2014-04-04 20:21:06,6.0
913554,6.9,,9,40.702739715599996,-73.9278793335,,0.5,4.5,2014-04-09 02:11:20,0.5,0.0,4.0,2.0,40.6971359253,-73.9351577759,1.0,0.0,0.0,N,61,45,0.0,0.0,5.5,0.7,,0,1.0,2014-04-09 02:07:13,4.0
507739,4.9,B02682,25,,,,,26.5953817117,2014-04-25 17:36:00,,0.02,,,40.7613,-73.9733,,0.0,0.0,,63,44,,,,4.424275452130001,,1,,2014-04-25 17:22:00,14.0
1258850,7.8,,17,40.7471542358,-73.8881225586,,0.5,3.0,2014-04-17 02:11:48,0.5,0.0,1.0,2.0,40.7472343445,-73.89009857180001,1.0,0.0,0.0,N,48,36,0.0,0.0,4.0,0.1,1.0,0,1.0,2014-04-17 02:10:32,1.0
1255250,7.6,,16,40.7035140991,-73.9058380127,,0.5,9.0,2014-04-16 23:44:58,0.5,0.05,1.0,1.0,40.702236175500005,-73.9271774292,1.0,0.0,0.0,N,49,31,2.0,0.0,12.0,1.8,1.0,0,1.0,2014-04-16 23:34:18,10.0
756835,8.5,,5,40.789585113499996,-73.97933197020001,,0.0,8.0,2014-04-05 14:33:25,0.5,0.0,1.0,1.0,40.80286026,-73.9642486572,1.0,0.0,0.0,N,54,40,1.6,0.0,10.1,1.49,1.0,0,2.0,2014-04-05 14:24:48,8.0
1364297,5.6,,19,40.7956161499,-73.96547698970001,,0.0,7.0,2014-04-19 12:50:08,0.5,0.0,1.0,1.0,40.7964515686,-73.9351348877,1.0,0.0,0.0,N,68,41,1.75,0.0,9.25,1.34,1.0,0,2.0,2014-04-19 12:43:47,6.0
1795674,8.9,,29,40.7737541199,-73.8706741333,,0.0,26.0,2014-04-29 10:45:55,0.5,0.03,1.0,2.0,40.8112182617,-73.9616394043,1.0,0.0,0.0,N,52,43,0.0,5.33,31.83,7.55,1.0,0,2.0,2014-04-29 10:20:37,25.0
1462257,4.3,,21,40.693862915,-73.9905090332,,1.0,6.5,2014-04-21 16:46:27,0.5,0.0,1.0,1.0,40.7042007446,-73.9865570068,1.0,0.0,0.0,N,67,41,1.88,0.0,9.88,1.24,1.0,0,2.0,2014-04-21 16:40:36,5.0
748889,8.5,,5,40.8754959106,-73.9083786011,,0.0,7.0,2014-04-05 10:17:24,0.5,0.0,1.0,2.0,40.8696975708,-73.8920440674,1.0,0.0,0.0,N,54,40,0.0,0.0,7.5,1.37,1.0,0,2.0,2014-04-05 10:10:10,7.0
949701,6.9,,9,40.7550086975,-73.883354187,,0.5,6.0,2014-04-09 23:41:25,0.5,0.0,1.0,1.0,40.7463951111,-73.8906936646,1.0,0.0,0.0,N,61,45,1.3,0.0,8.3,1.14,1.0,0,2.0,2014-04-09 23:36:25,5.0
379785,6.0,B02682,7,,,,,21.7197348356,2014-04-07 16:32:00,,0.52,,,40.7557,-73.9761,,0.0,0.0,,53,43,,,,4.37129620275,,1,,2014-04-07 16:20:00,12.0
1450376,4.3,,21,40.8280067444,-73.9491500854,,0.0,13.5,2014-04-21 08:56:44,0.5,0.0,1.0,2.0,40.798374175999996,-73.9396743774,1.0,0.0,0.0,N,67,41,0.0,0.0,14.0,3.84,1.0,0,2.0,2014-04-21 08:44:23,12.0
488686,9.4,B02682,23,,,,,24.9215693241,2014-04-23 12:37:00,,0.0,,,40.7384,-73.9821,,0.0,0.0,,61,44,,,,3.2059468208599995,,1,,2014-04-23 12:23:00,14.0
1104753,5.8,,13,40.7318725586,-73.9579391479,,0.5,5.5,2014-04-13 01:52:04,0.5,0.0,1.0,2.0,40.7186088562,-73.9523162842,1.0,0.0,0.0,N,77,54,0.0,0.0,6.5,1.1,1.0,0,1.0,2014-04-13 01:47:16,4.0
278532,7.8,B02617,17,,,,,14.8721706533,2014-04-17 16:53:00,,0.0,,,40.7609,-73.9753,,0.0,0.0,,48,36,,,,1.38858085394,,1,,2014-04-17 16:48:00,5.0
95677,4.3,B02598,12,,,,,12.0969164978,2014-04-12 17:00:00,,0.0,,,40.779,-73.9776,,0.0,0.0,,73,50,,,,1.26818456273,,1,,2014-04-12 16:54:00,6.0
1821525,8.9,,29,40.8270301819,-73.9050979614,,0.5,5.5,2014-04-29 21:52:19,0.5,0.03,1.0,2.0,40.8262062073,-73.92037200930001,1.0,0.0,0.0,N,52,43,0.0,0.0,6.5,0.85,1.0,0,2.0,2014-04-29 21:46:59,5.0
1711537,5.8,,27,40.7885932922,-73.8290710449,,0.5,33.0,2014-04-27 02:46:52,0.5,0.0,1.0,2.0,40.715675354,-73.9663391113,1.0,0.0,0.0,N,59,47,0.0,0.0,34.0,11.67,1.0,0,2.0,2014-04-27 02:24:58,21.0
1522933,9.4,,23,40.7790031433,-73.9602890015,,0.0,8.5,2014-04-23 12:17:13,0.5,0.0,1.0,1.0,40.7872962952,-73.9447479248,1.0,0.0,0.0,N,61,44,2.12,0.0,11.12,1.34,1.0,0,2.0,2014-04-23 12:06:14,10.0
1311374,5.4,,18,40.6655235291,-73.9829406738,,0.0,9.5,2014-04-18 11:36:13,0.5,0.0,1.0,1.0,40.6823501587,-73.9959182739,1.0,0.0,0.0,N,49,35,3.0,0.0,13.0,2.1,1.0,0,1.0,2014-04-18 11:25:31,10.0
279281,7.8,B02617,17,,,,,24.8249125659,2014-04-17 19:38:00,,0.0,,,40.7214,-74.0018,,0.0,0.0,,48,36,,,,4.615542584619999,,1,,2014-04-17 19:26:00,12.0
791947,4.3,,6,40.677402496300004,-73.94969940189999,,0.5,15.5,2014-04-06 00:56:39,0.5,0.0,1.0,1.0,40.7166557312,-73.9588699341,1.0,0.0,0.0,N,61,36,3.2,0.0,19.7,3.48,1.0,0,2.0,2014-04-06 00:36:39,20.0
1748571,5.8,,27,40.8074111938,-73.9189453125,,0.5,21.5,2014-04-27 22:58:08,0.5,0.0,1.0,2.0,40.7484169006,-73.8762741089,1.0,0.0,0.0,N,59,47,0.0,5.33,27.83,6.6,1.0,0,1.0,2014-04-27 22:40:45,17.0
177139,5.4,B02598,26,,,,,34.9485549595,2014-04-26 03:06:00,,0.92,,,40.7222,-73.9587,,0.0,0.0,,67,46,,,,6.1384351096000005,,1,,2014-04-26 02:48:00,18.0
1337918,5.4,,18,40.836093902600005,-73.9245071411,,0.5,3.0,2014-04-18 22:00:44,0.5,0.0,1.0,2.0,40.8360023499,-73.9226150513,1.0,0.0,0.0,N,49,35,0.0,0.0,4.0,0.21,1.0,0,2.0,2014-04-18 21:59:49,0.0
1181959,8.7,,15,40.7597198486,-73.97429656979999,,0.5,11.0,2014-04-15 05:51:52,0.5,0.71,1.0,2.0,40.802066803,-73.94943237300001,1.0,0.0,0.0,N,63,33,0.0,0.0,12.0,3.5,1.0,0,1.0,2014-04-15 05:43:39,8.0
463234,5.4,B02682,18,,,,,22.549205951199998,2014-04-18 22:14:00,,0.0,,,40.7474,-73.9942,,0.0,0.0,,49,35,,,,2.80475762612,,1,,2014-04-18 22:04:00,10.0
698068,8.5,,4,40.8036155701,-73.9572982788,,0.0,7.5,2014-04-04 13:39:12,0.5,0.21,1.0,2.0,40.7902488708,-73.9517822266,1.0,0.0,0.0,N,47,40,0.0,0.0,8.0,1.53,1.0,0,2.0,2014-04-04 13:32:31,6.0
1403415,6.3,,20,40.7525787354,-73.9240188599,,0.5,6.0,2014-04-20 01:48:12,0.5,0.0,1.0,2.0,40.7536888123,-73.9040985107,1.0,0.0,0.0,N,60,45,0.0,0.0,7.0,1.3,1.0,0,1.0,2014-04-20 01:45:05,3.0
1843690,8.3,,30,40.7699317932,-73.98817443850001,,0.0,15.5,2014-04-30 14:04:26,0.5,4.97,1.0,2.0,40.8093681335,-73.9589538574,1.0,0.0,0.0,N,52,41,0.0,0.0,16.0,3.63,1.0,0,2.0,2014-04-30 13:45:41,18.0
482391,5.6,B02682,22,,,,,14.259833956700001,2014-04-22 15:12:00,,0.01,,,40.7184,-73.9901,,0.0,0.0,,71,51,,,,2.30919627165,,1,,2014-04-22 15:05:00,7.0
1086070,4.3,,12,40.6866455078,-73.9275665283,,0.5,14.0,2014-04-12 21:14:54,0.5,0.0,1.0,1.0,40.683975219699995,-73.9784622192,1.0,0.0,0.0,N,73,50,3.62,0.0,18.62,3.46,1.0,0,2.0,2014-04-12 20:58:04,16.0
1171994,7.4,,14,40.744331359899995,-73.8711853027,,0.5,8.5,2014-04-14 20:16:16,0.5,0.0,5.0,2.0,40.7588272095,-73.8298950195,1.0,0.0,0.0,N,75,59,0.0,0.0,9.5,1.62,1.0,0,2.0,2014-04-14 20:06:03,10.0
458905,5.4,B02682,18,,,,,14.2570487357,2014-04-18 12:08:00,,0.0,,,40.7151,-74.0102,,0.0,0.0,,49,35,,,,1.94143925842,,1,,2014-04-18 12:01:00,7.0
1216425,8.7,,15,40.73878479,-73.9037322998,,0.5,3.5,2014-04-15 23:20:29,0.5,0.71,1.0,1.0,40.7449913025,-73.9039764404,1.0,0.0,0.0,N,63,33,2.0,0.0,6.5,0.54,1.0,0,2.0,2014-04-15 23:18:37,1.0
1398092,6.3,,20,40.841583252,-73.9109420776,,0.5,12.0,2014-04-20 00:20:45,0.5,0.0,1.0,2.0,40.8333206177,-73.8627243042,1.0,0.0,0.0,N,60,45,0.0,0.0,13.0,3.43,1.0,0,2.0,2014-04-20 00:11:43,9.0
1133315,5.8,,13,40.7817459106,-73.9517288208,,0.0,8.0,2014-04-13 19:11:02,0.5,0.0,1.0,2.0,40.8056488037,-73.9402313232,1.0,0.0,0.0,N,77,54,0.0,0.0,8.5,1.97,1.0,0,2.0,2014-04-13 19:04:14,6.0
1583976,8.5,,24,40.7132072449,-73.9549331665,,0.5,4.5,2014-04-24 20:52:21,0.5,0.0,1.0,2.0,40.7145843506,-73.9448547363,1.0,0.0,0.0,N,62,42,0.0,0.0,5.5,0.6,1.0,0,1.0,2014-04-24 20:48:48,3.0
691400,8.5,,4,40.7531661987,-73.97342681880001,,0.0,12.0,2014-04-04 10:02:44,0.5,0.21,1.0,2.0,40.7477340698,-73.95695495609999,1.0,0.0,0.0,N,47,40,0.0,5.33,17.83,2.72,1.0,0,2.0,2014-04-04 09:47:46,14.0
940253,6.9,,9,40.6625137329,-73.90938568119999,,0.0,33.0,2014-04-09 20:01:29,0.5,0.0,1.0,2.0,40.7482833862,-73.854133606,5.0,0.0,0.0,N,61,45,0.0,0.0,33.5,10.31,1.0,0,2.0,2014-04-09 19:37:02,24.0
1845487,8.3,,30,40.7582931519,-73.93733978270001,,0.0,3.0,2014-04-30 14:37:47,0.5,4.97,1.0,2.0,40.7567710876,-73.9142532349,1.0,0.0,0.0,N,52,41,0.0,0.0,3.5,0.0,1.0,0,2.0,2014-04-30 14:36:03,1.0
1416126,6.3,,20,40.7563972473,-73.9267044067,,0.0,9.0,2014-04-20 11:18:05,0.0,0.0,4.0,1.0,40.7483520508,-73.9559402466,5.0,0.0,0.0,N,60,45,0.0,0.0,9.0,2.49,2.0,0,2.0,2014-04-20 11:04:38,13.0
166848,4.9,B02598,25,,,,,21.7394250701,2014-04-25 02:11:00,,0.02,,,40.7516,-74.005,,0.0,0.0,,63,44,,,,3.52504766993,,1,,2014-04-25 01:59:00,12.0
474199,6.3,B02682,20,,,,,18.4199399647,2014-04-20 22:34:00,,0.0,,,40.7293,-73.9919,,0.0,0.0,,60,45,,,,2.07798646887,,1,,2014-04-20 22:25:00,9.0
1006622,5.8,,11,40.8013191223,-73.943977356,,0.0,6.0,2014-04-11 11:56:58,0.5,0.0,1.0,2.0,40.78698349,-73.9479217529,1.0,0.0,0.0,N,75,56,0.0,0.0,6.5,1.25,1.0,0,2.0,2014-04-11 11:50:49,6.0
768273,8.5,,5,40.7387390137,-74.003868103,,0.0,32.0,2014-04-05 19:06:04,0.5,0.0,1.0,1.0,40.8419075012,-73.9417572021,1.0,0.0,0.0,N,54,40,6.4,0.0,38.9,9.07,1.0,0,2.0,2014-04-05 18:30:06,35.0
1484534,5.6,,22,40.768775939899996,-73.9655380249,,0.0,10.0,2014-04-22 10:24:40,0.5,0.01,1.0,1.0,40.7861061096,-73.9516296387,1.0,0.0,0.0,N,71,51,2.0,0.0,12.5,1.45,1.0,0,2.0,2014-04-22 10:12:27,12.0
338779,2.0,B02682,2,,,,,17.5521265085,2014-04-02 19:13:00,,0.0,,,40.731,-73.992,,0.0,0.0,,54,42,,,,1.8586096751299999,,1,,2014-04-02 19:03:00,10.0
627056,2.0,,2,40.7354011536,-73.8752593994,,1.0,9.5,2014-04-02 18:51:39,0.5,0.0,2.0,2.0,40.7462425232,-73.89632415770001,1.0,0.0,0.0,N,54,42,0.0,0.0,11.0,1.92,1.0,0,2.0,2014-04-02 18:41:39,10.0
1355884,5.6,,19,40.698432922399995,-73.7786254883,,0.5,8.0,2014-04-19 04:46:07,0.5,0.0,1.0,1.0,40.7003440857,-73.8076705933,1.0,0.0,0.0,N,68,41,1.8,0.0,10.8,2.0,1.0,0,1.0,2014-04-19 04:39:42,6.0
1368706,5.6,,19,40.8488311768,-73.9371795654,,0.0,4.5,2014-04-19 15:04:54,0.5,0.0,1.0,2.0,40.840763091999996,-73.93952941890001,1.0,0.0,0.0,N,68,41,0.0,0.0,5.0,0.55,1.0,0,2.0,2014-04-19 15:01:26,3.0
1105652,5.8,,13,40.802211761500004,-73.94970703119999,,0.5,8.5,2014-04-13 02:13:55,0.5,0.0,1.0,1.0,40.825370788600004,-73.9401702881,1.0,0.0,0.0,N,77,54,1.8,0.0,11.3,1.95,1.0,0,2.0,2014-04-13 02:04:03,9.0
358082,8.5,B02682,4,,,,,14.2676574343,2014-04-04 19:32:00,,0.21,,,40.7295,-73.9899,,0.0,0.0,,47,40,,,,1.21206255956,,1,,2014-04-04 19:27:00,5.0
1487318,5.6,,22,40.7869262695,-73.9735336304,,0.0,12.0,2014-04-22 12:18:53,0.5,0.01,1.0,2.0,40.8238983154,-73.9525146484,1.0,0.0,0.0,N,71,51,0.0,0.0,12.5,3.35,1.0,0,2.0,2014-04-22 12:08:07,10.0
468513,5.6,B02682,19,,,,,20.8472022943,2014-04-19 20:33:00,,0.0,,,40.7543,-73.9674,,0.0,0.0,,68,41,,,,3.85870241958,,1,,2014-04-19 20:20:00,13.0
429806,7.4,B02682,14,,,,,30.4797316345,2014-04-14 13:13:00,,0.0,,,40.7686,-73.9914,,0.0,0.0,,75,59,,,,4.40346616449,,1,,2014-04-14 12:59:00,14.0
631159,2.0,,2,40.8335227966,-73.9454040527,,0.5,4.5,2014-04-02 20:20:04,0.5,0.0,1.0,2.0,40.8437614441,-73.939125061,1.0,0.0,0.0,N,54,42,0.0,0.0,5.5,0.69,1.0,0,2.0,2014-04-02 20:17:11,2.0
404234,6.9,B02682,10,,,,,15.8359470391,2014-04-10 19:06:00,,0.0,,,40.6691,-73.9621,,0.0,0.0,,58,42,,,,2.61023199617,,1,,2014-04-10 18:58:00,8.0
85138,6.9,B02598,10,,,,,17.9994611373,2014-04-10 19:22:00,,0.0,,,40.7509,-73.987,,0.0,0.0,,58,42,,,,3.45469488941,,1,,2014-04-10 19:11:00,11.0
1776336,4.3,,28,40.7270011902,-73.8181686401,,1.0,13.5,2014-04-28 18:55:42,0.5,0.0,1.0,1.0,40.7594947815,-73.8303985596,1.0,0.0,0.0,N,67,45,2.9,0.0,17.9,3.09,1.0,0,2.0,2014-04-28 18:40:08,15.0
1123745,5.8,,13,40.7117271423,-74.00606536869999,,0.0,10.5,2014-04-13 14:53:30,0.5,0.0,1.0,1.0,40.6939239502,-73.9994888306,1.0,0.0,0.0,N,77,54,2.1,0.0,13.1,2.53,1.0,0,2.0,2014-04-13 14:44:07,9.0
1866375,8.3,,30,40.754611969,-73.87381744380001,,0.5,7.5,2014-04-30 21:13:26,0.5,4.97,1.0,2.0,40.746421814,-73.8907699585,1.0,0.0,0.0,N,52,41,0.0,0.0,8.5,1.41,1.0,0,2.0,2014-04-30 21:05:36,7.0
965558,6.9,,10,40.8151435852,-73.9439849854,,0.0,4.5,2014-04-10 13:13:03,0.5,0.0,1.0,1.0,40.8080368042,-73.9450454712,1.0,0.0,0.0,N,58,42,0.0,0.0,5.0,0.66,1.0,0,2.0,2014-04-10 13:09:44,3.0
1615179,4.9,,25,40.688652038600004,-73.9888763428,,1.0,8.5,2014-04-25 16:33:19,0.5,0.02,1.0,2.0,40.69323349,-73.9891204834,1.0,0.0,0.0,N,63,44,0.0,0.0,10.0,0.74,1.0,0,2.0,2014-04-25 16:20:34,12.0
1394465,5.6,,19,40.6914253235,-73.9694824219,,0.5,9.5,2014-04-19 23:26:35,0.5,0.0,2.0,1.0,40.6772346497,-73.9807434082,1.0,0.0,0.0,N,68,41,2.0,0.0,12.5,1.8,1.0,0,2.0,2014-04-19 23:15:02,11.0
1422676,6.3,,20,40.806396484400004,-73.94639587399999,,0.0,4.0,2014-04-20 14:56:59,0.5,0.0,1.0,2.0,40.793842315700005,-73.94008636470001,1.0,0.0,0.0,N,60,45,0.0,0.0,4.5,0.55,1.0,0,2.0,2014-04-20 14:54:55,2.0
891794,6.9,,8,40.7660942078,-73.8756790161,,0.0,7.5,2014-04-08 14:49:44,0.5,0.34,1.0,2.0,40.7493667603,-73.8694152832,1.0,0.0,0.0,N,64,46,0.0,0.0,8.0,1.24,1.0,0,2.0,2014-04-08 14:41:48,7.0
1817806,8.9,,29,40.78125,-73.9518661499,,0.5,5.5,2014-04-29 20:22:42,0.5,0.03,1.0,2.0,40.7907142639,-73.9531707764,1.0,0.0,0.0,N,52,43,0.0,0.0,6.5,0.9,1.0,0,1.0,2014-04-29 20:17:44,4.0
811082,4.3,,6,40.8575172424,-73.9352722168,,0.0,12.5,2014-04-06 12:20:34,0.5,0.0,1.0,1.0,40.8798103333,-73.904335022,1.0,0.0,0.0,N,61,36,2.5,0.0,15.5,2.87,1.0,0,2.0,2014-04-06 12:06:52,13.0
64730,4.3,B02598,6,,,,,18.0059576603,2014-04-06 17:28:00,,0.0,,,40.6417,-73.7888,,0.0,0.0,,61,36,,,,2.48146739587,,1,,2014-04-06 17:21:00,7.0
588377,4.7,,1,40.7682113647,-73.9037780762,,1.0,11.0,2014-04-01 18:23:10,0.5,0.0,1.0,2.0,40.7651062012,-73.9229888916,1.0,0.0,0.0,N,60,39,0.0,0.0,12.5,1.92,1.0,0,2.0,2014-04-01 18:08:10,15.0
606935,2.0,,2,40.8108558655,-73.9635848999,,0.0,5.0,2014-04-02 08:26:33,0.5,0.0,1.0,1.0,40.8042488098,-73.9666671753,1.0,0.0,0.0,N,54,42,0.5,0.0,6.0,0.58,1.0,0,2.0,2014-04-02 08:22:40,3.0
481390,5.6,B02682,22,,,,,17.694315629000002,2014-04-22 10:56:00,,0.01,,,40.7614,-73.9976,,0.0,0.0,,71,51,,,,2.8058449387800004,,1,,2014-04-22 10:46:00,10.0
1705019,5.8,,27,40.742023468,-73.907081604,,0.5,12.0,2014-04-27 00:45:14,0.5,0.0,3.0,2.0,40.7701377869,-73.9094390869,1.0,0.0,0.0,N,59,47,0.0,0.0,13.0,3.14,1.0,0,2.0,2014-04-27 00:35:59,9.0
1224030,7.6,,16,40.7734222412,-73.9552764893,,0.0,19.0,2014-04-16 09:01:41,0.5,0.05,1.0,1.0,40.8256568909,-73.9511032104,1.0,0.0,0.0,N,49,31,3.8,0.0,23.3,5.11,1.0,0,2.0,2014-04-16 08:40:57,20.0
249326,6.9,B02617,9,,,,,18.6622030781,2014-04-09 04:58:00,,0.0,,,40.7475,-74.0336,,0.0,0.0,,61,45,,,,2.09842952855,,1,,2014-04-09 04:50:00,8.0
668100,3.8,,3,40.7954711914,-73.9338150024,,1.0,9.0,2014-04-03 19:28:10,0.5,0.07,1.0,2.0,40.8094711304,-73.9495544434,1.0,0.0,0.0,N,67,46,0.0,0.0,10.5,1.71,1.0,0,2.0,2014-04-03 19:17:29,10.0
305215,4.9,B02617,25,,,,,15.084830690699999,2014-04-25 20:11:00,,0.02,,,40.8848,-73.8264,,0.0,0.0,,63,44,,,,2.72007198843,,1,,2014-04-25 20:01:00,10.0
57627,8.5,B02598,5,,,,,21.659133974699998,2014-04-05 12:23:00,,0.0,,,40.7646,-73.9582,,0.0,0.0,,54,40,,,,2.14653376485,,1,,2014-04-05 12:13:00,10.0
676589,3.8,,3,40.800678253200005,-73.95426177979999,,0.5,4.5,2014-04-03 22:27:52,0.5,0.07,1.0,2.0,40.8038597107,-73.9659729004,1.0,0.0,0.0,N,67,46,0.0,0.0,5.5,0.69,1.0,0,2.0,2014-04-03 22:24:45,3.0
482766,5.6,B02682,22,,,,,24.9888336542,2014-04-22 16:00:00,,0.01,,,40.7093,-74.0119,,0.0,0.0,,71,51,,,,3.14683110815,,1,,2014-04-22 15:51:00,9.0
1454179,4.3,,21,40.8405151367,-73.87967681880001,,0.0,7.5,2014-04-21 11:23:50,0.5,0.0,1.0,1.0,40.7933578491,-73.9372711182,1.0,0.0,0.0,N,67,41,0.0,0.0,8.0,1.15,1.0,0,2.0,2014-04-21 11:15:18,8.0
1010063,5.8,,11,40.7069015503,-73.9536361694,,0.0,22.0,2014-04-11 14:22:14,0.5,0.0,1.0,2.0,40.789676666300004,-73.9543914795,1.0,0.0,0.0,N,75,56,0.0,0.0,22.5,5.7,1.0,0,2.0,2014-04-11 13:56:44,25.0
1416421,6.3,,20,40.6692733765,-73.9861602783,,0.0,7.5,2014-04-20 11:24:28,0.5,0.0,1.0,2.0,40.6870346069,-73.9759979248,1.0,0.0,0.0,N,60,45,0.0,0.0,8.0,1.62,1.0,0,2.0,2014-04-20 11:17:15,7.0
906790,6.9,,8,40.6771278381,-73.9799499512,,0.5,4.5,2014-04-08 21:30:20,0.5,0.34,1.0,2.0,40.669708252,-73.9856414795,1.0,0.0,0.0,N,64,46,0.0,0.0,5.5,0.55,1.0,0,2.0,2014-04-08 21:26:38,3.0
86240,6.9,B02598,10,,,,,27.8370490039,2014-04-10 21:59:00,,0.0,,,40.7065,-74.0065,,0.0,0.0,,58,42,,,,3.14769814952,,1,,2014-04-10 21:46:00,13.0
322260,8.3,B02617,30,,,,,30.5953711556,2014-04-30 13:13:00,,4.97,,,40.7538,-73.9871,,0.0,0.0,,52,41,,,,4.143897645869999,,1,,2014-04-30 12:57:00,16.0
1011409,5.8,,11,40.764823913600004,-73.9553756714,,0.0,15.0,2014-04-11 14:52:38,0.5,0.0,1.0,1.0,40.8202934265,-73.9365005493,1.0,0.0,0.0,N,75,56,0.0,0.0,15.5,4.74,1.0,0,2.0,2014-04-11 14:40:50,11.0
806112,4.3,,6,40.6407546997,-73.9185714722,,0.0,16.0,2014-04-06 07:42:07,0.5,0.0,1.0,2.0,40.6452980042,-73.9734802246,1.0,0.0,0.0,N,61,36,0.0,0.0,16.5,4.1,,0,1.0,2014-04-06 07:23:39,18.0
846152,6.0,,7,40.7173461914,-73.9628295898,,0.0,6.5,2014-04-07 10:01:07,0.5,0.52,1.0,1.0,40.7103004456,-73.9496612549,1.0,0.0,0.0,N,53,43,1.3,0.0,8.3,1.2,1.0,0,2.0,2014-04-07 09:54:22,6.0
90295,5.8,B02598,11,,,,,19.6370098225,2014-04-11 17:46:00,,0.0,,,40.725,-74.0102,,0.0,0.0,,75,56,,,,3.08153536588,,1,,2014-04-11 17:35:00,11.0
121753,7.8,B02598,17,,,,,24.8879171642,2014-04-17 16:21:00,,0.0,,,40.7747,-73.952,,0.0,0.0,,48,36,,,,3.8457717463599996,,1,,2014-04-17 16:11:00,10.0
