,dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
203,2011-01-09,18,0,0,0,0.16,0.1364,0.4,0.3284,4,44,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2011-01-09,19,0,0,0,0.16,0.1364,0.43,0.3284,1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2011-01-09,20,0,0,0,0.14,0.1212,0.46,0.2537,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2011-01-09,21,0,0,0,0.14,0.1061,0.46,0.4179,1,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2011-01-09,22,0,0,0,0.14,0.1212,0.46,0.2985,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2011-01-09,23,0,0,0,0.12,0.1364,0.5,0.19399999999999998,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2011-01-10,0,0,0,1,0.12,0.1212,0.5,0.2836,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210,2011-01-10,1,0,0,1,0.12,0.1212,0.5,0.2836,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
211,2011-01-10,2,0,0,1,0.12,0.1212,0.5,0.2239,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212,2011-01-10,3,0,0,1,0.12,0.1212,0.5,0.2239,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
214,2011-01-10,5,0,0,1,0.1,0.1061,0.54,0.2537,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,2011-01-10,6,0,0,1,0.12,0.1212,0.5,0.2836,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,2011-01-10,7,0,0,1,0.12,0.1212,0.5,0.2239,2,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,2011-01-10,10,0,0,1,0.14,0.1212,0.5,0.2985,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
220,2011-01-10,11,0,0,1,0.16,0.1364,0.47,0.2836,2,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
221,2011-01-10,12,0,0,1,0.2,0.1818,0.4,0.2836,5,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
222,2011-01-10,13,0,0,1,0.2,0.1818,0.4,0.2836,4,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
223,2011-01-10,14,0,0,1,0.2,0.19699999999999998,0.4,0.2239,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
224,2011-01-10,15,0,0,1,0.2,0.19699999999999998,0.4,0.2239,2,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
225,2011-01-10,16,0,0,1,0.2,0.2121,0.4,0.1343,4,70,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,2011-01-10,17,0,0,1,0.2,0.2273,0.4,0.1045,4,174,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,2011-01-10,18,0,0,1,0.2,0.19699999999999998,0.4,0.2239,1,154,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,2011-01-10,19,0,0,1,0.16,0.1667,0.47,0.1642,3,92,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,2011-01-10,22,0,0,1,0.14,0.1515,0.59,0.1642,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232,2011-01-10,23,0,0,1,0.14,0.1515,0.59,0.1642,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,2011-01-11,0,0,0,1,0.14,0.1667,0.59,0.1045,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
234,2011-01-11,1,0,0,1,0.14,0.1515,0.59,0.1642,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
236,2011-01-11,5,0,0,1,0.16,0.1818,0.55,0.1343,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
238,2011-01-11,7,0,0,1,0.16,0.2273,0.55,0.0,2,97,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
241,2011-01-11,10,0,0,1,0.2,0.2121,0.51,0.1642,3,51,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
242,2011-01-11,11,0,0,1,0.2,0.2121,0.47,0.1343,4,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
243,2011-01-11,12,0,0,1,0.2,0.2273,0.51,0.1045,2,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
244,2011-01-11,13,0,0,1,0.2,0.2273,0.59,0.0896,6,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
245,2011-01-11,14,0,0,1,0.2,0.2273,0.59,0.0896,3,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
246,2011-01-11,15,0,0,1,0.16,0.19699999999999998,0.8,0.0896,2,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
247,2011-01-11,16,0,0,1,0.16,0.1515,0.86,0.2239,4,72,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
248,2011-01-11,17,0,0,1,0.16,0.1515,0.86,0.2239,6,130,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
251,2011-01-11,20,0,0,1,0.16,0.1515,0.93,0.19399999999999998,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
252,2011-01-11,21,0,0,1,0.16,0.19699999999999998,0.86,0.0896,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
254,2011-01-11,23,0,0,1,0.16,0.19699999999999998,0.93,0.0896,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
255,2011-01-12,0,0,0,1,0.16,0.19699999999999998,0.86,0.0896,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
256,2011-01-12,1,0,0,1,0.16,0.1818,0.86,0.1045,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
257,2011-01-12,2,0,0,1,0.14,0.1515,0.86,0.1343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,2011-01-12,5,0,0,1,0.14,0.1515,0.86,0.1642,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,2011-01-12,6,0,0,1,0.12,0.1515,0.93,0.1343,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260,2011-01-12,7,0,0,1,0.14,0.1515,0.69,0.1343,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,2011-01-12,8,0,0,1,0.16,0.1667,0.59,0.1642,3,125,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,2011-01-12,9,0,0,1,0.16,0.1364,0.59,0.3284,3,78,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,2011-01-12,10,0,0,1,0.18,0.1818,0.55,0.2239,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
264,2011-01-12,11,0,0,1,0.2,0.1818,0.51,0.3881,3,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,2011-01-12,13,0,0,1,0.22,0.19699999999999998,0.44,0.3582,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267,2011-01-12,14,0,0,1,0.2,0.1818,0.47,0.3284,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
268,2011-01-12,15,0,0,1,0.2,0.1667,0.47,0.4179,1,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
269,2011-01-12,16,0,0,1,0.22,0.19699999999999998,0.44,0.3284,5,63,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
270,2011-01-12,17,0,0,1,0.2,0.1818,0.47,0.3582,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272,2011-01-12,19,0,0,1,0.18,0.1515,0.47,0.4179,1,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
273,2011-01-12,20,0,0,1,0.16,0.1364,0.5,0.3284,2,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
274,2011-01-12,21,0,0,1,0.16,0.1364,0.55,0.3284,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
275,2011-01-12,22,0,0,1,0.16,0.1212,0.55,0.4478,1,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
277,2011-01-13,0,0,0,1,0.14,0.1212,0.59,0.2836,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,2011-01-13,1,0,0,1,0.14,0.1212,0.5,0.2836,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
279,2011-01-13,2,0,0,1,0.14,0.1212,0.5,0.3582,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280,2011-01-13,3,0,0,1,0.14,0.1212,0.5,0.3284,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281,2011-01-13,4,0,0,1,0.14,0.1212,0.5,0.2537,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
282,2011-01-13,5,0,0,1,0.14,0.1212,0.5,0.2985,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
283,2011-01-13,6,0,0,1,0.12,0.1515,0.54,0.1343,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,2011-01-13,7,0,0,1,0.12,0.1515,0.54,0.1343,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,2011-01-13,8,0,0,1,0.14,0.1364,0.5,0.19399999999999998,5,197,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,2011-01-13,9,0,0,1,0.14,0.1212,0.5,0.3284,2,137,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287,2011-01-13,10,0,0,1,0.16,0.1364,0.5,0.3582,2,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
288,2011-01-13,11,0,0,1,0.2,0.1667,0.44,0.4478,4,33,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
289,2011-01-13,12,0,0,1,0.2,0.1667,0.44,0.4179,3,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,2011-01-13,14,0,0,1,0.22,0.19699999999999998,0.41,0.3881,3,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
292,2011-01-13,15,0,0,1,0.24,0.2121,0.38,0.2985,5,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293,2011-01-13,16,0,0,1,0.24,0.2121,0.38,0.3582,2,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,2011-01-13,17,0,0,1,0.2,0.1818,0.4,0.2836,4,158,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295,2011-01-13,18,0,0,1,0.2,0.1818,0.4,0.3284,3,141,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
296,2011-01-13,19,0,0,1,0.16,0.1515,0.47,0.2537,1,98,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
297,2011-01-13,20,0,0,1,0.16,0.1515,0.47,0.2239,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298,2011-01-13,21,0,0,1,0.14,0.1212,0.46,0.2985,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
299,2011-01-13,22,0,0,1,0.14,0.1212,0.46,0.3284,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
300,2011-01-13,23,0,0,1,0.12,0.1364,0.5,0.19399999999999998,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,2011-01-14,0,0,0,1,0.12,0.1364,0.5,0.19399999999999998,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302,2011-01-14,1,0,0,1,0.1,0.1212,0.54,0.1642,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
303,2011-01-14,2,0,0,1,0.1,0.1212,0.54,0.1343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
304,2011-01-14,3,0,0,1,0.1,0.1364,0.54,0.1045,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
305,2011-01-14,5,0,0,1,0.1,0.1364,0.54,0.0896,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306,2011-01-14,6,0,0,1,0.1,0.1818,0.54,0.0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
308,2011-01-14,8,0,0,1,0.12,0.1667,0.68,0.0,2,156,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
309,2011-01-14,9,0,0,1,0.14,0.1515,0.69,0.1343,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
311,2011-01-14,11,0,0,1,0.18,0.1667,0.51,0.2836,6,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312,2011-01-14,12,0,0,1,0.2,0.19699999999999998,0.44,0.2537,2,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
313,2011-01-14,13,0,0,1,0.22,0.19699999999999998,0.37,0.3881,4,73,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
314,2011-01-14,14,0,0,1,0.22,0.2121,0.41,0.2836,5,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
315,2011-01-14,15,0,0,1,0.24,0.2424,0.38,0.1642,9,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,2011-01-14,16,0,0,1,0.22,0.2424,0.41,0.1045,3,87,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317,2011-01-14,17,0,0,1,0.22,0.2273,0.41,0.1642,4,155,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
318,2011-01-14,18,0,0,1,0.2,0.2576,0.47,0.0,5,134,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
319,2011-01-14,19,0,0,1,0.16,0.19699999999999998,0.59,0.0896,3,89,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
322,2011-01-14,22,0,0,1,0.16,0.2273,0.69,0.0,2,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
323,2011-01-14,23,0,0,1,0.18,0.2424,0.55,0.0,1,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
324,2011-01-15,0,0,0,0,0.18,0.2424,0.55,0.0,3,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,2011-01-15,1,0,0,0,0.16,0.19699999999999998,0.59,0.0896,2,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
326,2011-01-15,2,0,0,0,0.16,0.19699999999999998,0.59,0.0896,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
327,2011-01-15,3,0,0,0,0.16,0.2273,0.59,0.0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
328,2011-01-15,4,0,0,0,0.16,0.2273,0.59,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
329,2011-01-15,5,0,0,0,0.16,0.2273,0.59,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,2011-01-15,8,0,0,0,0.14,0.1515,0.63,0.1343,1,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
333,2011-01-15,9,0,0,0,0.16,0.1818,0.64,0.1343,2,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,2011-01-15,11,0,0,0,0.2,0.19699999999999998,0.55,0.2239,18,54,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,2011-01-15,12,0,0,0,0.24,0.2273,0.48,0.2239,15,74,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
337,2011-01-15,13,0,0,0,0.28,0.2576,0.38,0.2985,21,80,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
339,2011-01-15,15,0,0,0,0.32,0.3182,0.36,0.19399999999999998,21,108,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
340,2011-01-15,16,0,0,0,0.34,0.3333,0.34,0.19399999999999998,33,95,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
341,2011-01-15,17,0,0,0,0.32,0.303,0.36,0.2836,29,54,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
342,2011-01-15,18,0,0,0,0.3,0.2879,0.45,0.2537,15,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
343,2011-01-15,19,0,0,0,0.32,0.303,0.39,0.2537,14,60,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
344,2011-01-15,20,0,0,0,0.32,0.303,0.39,0.2537,6,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
346,2011-01-15,22,0,0,0,0.3,0.3182,0.42,0.1045,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
347,2011-01-15,23,0,0,0,0.3,0.2879,0.45,0.2836,5,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
348,2011-01-16,0,0,0,0,0.26,0.303,0.56,0.0,6,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2011-01-16,1,0,0,0,0.26,0.2727,0.56,0.1343,4,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,2011-01-16,2,0,0,0,0.26,0.2879,0.56,0.0896,3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2011-01-16,3,0,0,0,0.22,0.2727,0.69,0.0,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2011-01-16,4,0,0,0,0.26,0.2576,0.56,0.1642,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,2011-01-16,5,0,0,0,0.26,0.2576,0.56,0.1642,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
355,2011-01-16,7,0,0,0,0.24,0.2121,0.56,0.2985,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356,2011-01-16,8,0,0,0,0.22,0.2121,0.55,0.2836,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2011-01-16,9,0,0,0,0.22,0.2121,0.51,0.2537,3,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2011-01-16,10,0,0,0,0.22,0.2121,0.51,0.2836,8,71,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2011-01-16,11,0,0,0,0.24,0.2273,0.44,0.2537,23,70,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2011-01-16,13,0,0,0,0.26,0.2273,0.35,0.2985,23,95,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2011-01-16,14,0,0,0,0.28,0.2727,0.36,0.2537,22,69,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,2011-01-16,18,0,0,0,0.2,0.2121,0.4,0.1642,11,56,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2011-01-16,19,0,0,0,0.18,0.19699999999999998,0.47,0.1343,14,47,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,2011-01-16,20,0,0,0,0.18,0.19699999999999998,0.47,0.1642,7,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,2011-01-16,22,0,0,0,0.2,0.2121,0.49,0.1343,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
371,2011-01-16,23,0,0,0,0.2,0.2273,0.4,0.1045,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,2011-01-17,0,1,0,0,0.2,0.19699999999999998,0.47,0.2239,1,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
373,2011-01-17,1,1,0,0,0.2,0.19699999999999998,0.44,0.19399999999999998,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
374,2011-01-17,2,1,0,0,0.18,0.1667,0.43,0.2537,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
375,2011-01-17,3,1,0,0,0.18,0.1818,0.43,0.19399999999999998,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
376,2011-01-17,4,1,0,0,0.18,0.19699999999999998,0.43,0.1343,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
377,2011-01-17,5,1,0,0,0.18,0.19699999999999998,0.43,0.1642,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
378,2011-01-17,6,1,0,0,0.18,0.1818,0.43,0.19399999999999998,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
379,2011-01-17,7,1,0,0,0.16,0.1818,0.5,0.1343,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
380,2011-01-17,8,1,0,0,0.16,0.1515,0.47,0.2239,3,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
381,2011-01-17,9,1,0,0,0.16,0.1515,0.47,0.2239,8,39,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
384,2011-01-17,12,1,0,0,0.18,0.19699999999999998,0.47,0.1343,10,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
385,2011-01-17,13,1,0,0,0.18,0.19699999999999998,0.47,0.1343,13,80,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
386,2011-01-17,14,1,0,0,0.18,0.2121,0.43,0.1045,12,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
389,2011-01-17,17,1,0,0,0.2,0.19699999999999998,0.51,0.19399999999999998,4,67,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
391,2011-01-17,19,1,0,0,0.18,0.1818,0.59,0.19399999999999998,2,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
392,2011-01-17,20,1,0,0,0.16,0.1515,0.8,0.19399999999999998,4,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
393,2011-01-17,21,1,0,0,0.16,0.1515,0.8,0.19399999999999998,3,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
394,2011-01-17,22,1,0,0,0.14,0.1212,0.93,0.2537,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
395,2011-01-17,23,1,0,0,0.16,0.1364,0.86,0.2836,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
